elec120V_cmu_plant,natgas_cmu_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"CMU, normal-weight, A1-A3 q_cement",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,"A5, construction d_vol",gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Florida Power & Light Co. - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, WC, Surface",166.9240530047946,0.1570718862368746,0.10052920368833076,0.11646316018978967,0.06288801391664063,0.061480551325905276,0.08893884019646829,0.0,302.3508,0.7643612570711442,1.3875326858787755,1.1575550897587344e-05,13.17964319202285,310.9678,334.3411,310.0836
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Florida Power & Light Co. - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, WC, Surface",175.7112226727932,0.13060869469130681,0.130458680686965,0.1114501344127234,0.05454862586572267,0.07233374633359319,0.09033909307517132,0.0,308.5539,0.7844185508541701,1.3885965858198466,1.1657030380212369e-05,13.296787337158198,317.1713,340.5615,316.2781
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Florida Power & Light Co. - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, WC, Surface",152.61038583084877,0.07166720137165028,0.14515608951107362,0.08716130844848047,0.06935363851460082,0.06078858077627085,0.1079700198401165,0.0,292.7842,0.780030337659078,1.3856011799452759,1.1595015623497906e-05,12.974752260680305,301.3295,324.648,300.4692
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Florida Power & Light Co. - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, WC, Surface",142.84451309049408,0.17046448330103917,0.11852456762542075,0.11229999264376667,0.07205219463858079,0.07018009558073002,0.09213052323458756,0.0,286.1495,0.7280886186568265,1.3866991537936302,1.1977460946703439e-05,12.834349709309004,294.7311,318.0448,293.8758
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Florida Power & Light Co. - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, WC, Surface",167.20079110597618,0.12644411837639796,0.12697899136982138,0.10461828297636672,0.061221274696779016,0.07062774433352091,0.1006574076187156,0.0,306.8299,0.8017421475901019,1.3885205594635077,1.1822232482061337e-05,13.397754974867071,315.449,338.8549,314.5465
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Florida Power & Light Co. - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, WC, Surface",191.69945433082324,0.14380349725966102,0.16072448457142974,0.11391814742924541,0.057722800131405856,0.06333100138204024,0.10341481622921832,0.0,330.7821,0.8725024453208723,1.39152392752838,1.1829520542900906e-05,14.143993128048903,339.4878,363.0304,338.517
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Florida Power & Light Co. - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, WC, Surface",170.9774173570659,0.08492074329563934,0.20719707190789502,0.10796934667966385,0.062447666326599066,0.0701686894384648,0.11896505621714176,0.0,316.705,0.8688075104563546,1.3898982185389739,1.206346343444403e-05,13.831074429286229,325.3387,348.8121,324.3994
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Florida Power & Light Co. - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, WC, Surface",152.66121397799384,0.13293047471779557,0.10782533129549908,0.1170343484383985,0.06341099971055825,0.06805013118219408,0.0901258365952618,0.0,289.5795,0.7349731713983165,1.386044575976543,1.164622453274804e-05,12.801980222641868,298.1437,321.4449,297.2947
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,Electricity; at user; consumption mix - Florida Power & Light Co. - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Anadarko,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, WC, Surface",168.1661017012893,0.1506179613376035,0.1367002223118645,0.10015316510166623,0.06575405963767207,0.07186717733448805,0.0864917342142058,0.0,303.2745,0.761540966132476,1.3891315214570163,1.1955818220540458e-05,13.167063536033522,311.8907,335.2635,311.0066
Electricity; at user; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - West/Northwest, BIT, Underground",195.83087945991673,0.2057887113520923,0.14014323072254994,0.11082554926285826,0.07072933555909759,0.06525389271801177,0.09204040753755889,0.0,351.5094,0.8242618008628902,1.4028460479058649,1.4285638477950575e-05,12.7289535675588,359.7277,382.7914,358.9757
Electricity; at user; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - West/Northwest, BIT, Underground",172.22303973761126,0.15530467702033865,0.10844122943687194,0.09441175675662933,0.06305658590714061,0.07129018260699772,0.10925866344460541,0.0,331.1162,0.8125346543638212,1.3973402015199359,1.366595434028228e-05,12.244682155466055,339.2376,362.2016,338.5356
Electricity; at user; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - West/Northwest, BIT, Underground",155.85186117323974,0.16960603006241237,0.14750636227573496,0.11906873227103068,0.06452194352639197,0.06958538444622203,0.12868227257034448,0.0,326.5613,0.8352173862872077,1.3965164743595353,1.3768696203813676e-05,12.41731469423521,334.683,357.6619,333.9698
Electricity; at user; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - West/Northwest, BIT, Underground",170.97973249866018,0.11506431459590581,0.1495802065318299,0.1110432502240326,0.07069793613439675,0.05929106729634042,0.11542968547489857,0.0,329.0072,0.8236907346883395,1.397234847684978,1.370218416822877e-05,12.211004212681884,337.0944,360.0348,336.4025
Electricity; at user; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - West/Northwest, BIT, Underground",190.44425213186037,0.1853009858528174,0.18871947379795764,0.12697248618841628,0.06959420994608981,0.06658050990980996,0.11975138676586299,0.0,360.3097,0.9164224181403136,1.403929511968127,1.4550680034192524e-05,13.406616758633099,368.5295,391.66,367.7356
Electricity; at user; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - West/Northwest, BIT, Underground",146.4318149902197,0.1422235213991171,0.15580629899125634,0.09646845222381538,0.06377022343038226,0.05701057284532199,0.09272121554704776,0.0,295.322,0.6823888898729695,1.3891057763200754,1.258353660947968e-05,10.876221420896949,303.345,326.1226,302.7468
Electricity; at user; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - West/Northwest, BIT, Underground",186.96000010788467,0.0990825542784151,0.16039679336237564,0.12351635988521613,0.05602370302323531,0.06591132128962122,0.07726204970095868,0.0,319.3736,0.7132220658059174,1.3955422902706378,1.3178753871167613e-05,11.24162842261973,327.4205,350.2462,326.7974
Electricity; at user; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - West/Northwest, BIT, Underground",169.28385141611867,0.15470611352576408,0.1131373358883388,0.1098115966845871,0.07000123892738683,0.060471124523481544,0.08797805519175585,0.0,317.7096,0.731831493209644,1.3959928896705651,1.352119172692634e-05,11.570676122046752,325.8025,348.6822,325.1485
Electricity; at user; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - West/Northwest, BIT, Underground",181.17049813219376,0.14395035965293823,0.10594982389487782,0.09902724531309956,0.07086572342413239,0.06219135968038955,0.10389129524535483,0.0,335.9865,0.8161103282825237,1.398941179354231,1.383899195156986e-05,12.3053507673908,344.1123,367.0838,343.4064
Electricity; at user; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,natural gas extraction and processing - Permian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Permian,"coal extraction and processing - West/Northwest, BIT, Underground",167.52872742381683,0.08692728692686177,0.10307373587642893,0.09866639340541684,0.07160909773584387,0.06352865988121405,0.11031153391039648,0.0,320.7615,0.7931703827950336,1.3966875494203443,1.3713964137146041e-05,11.878603286138402,328.8124,351.6974,328.1496
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Green River,"coal extraction and processing - Northern Appalachia, WC, Underground",202.37071685038393,0.10950084391756462,0.1078245380285649,0.13379104391677238,0.07253383411466635,0.06093295407272524,0.12205124188405375,0.0,361.6572,1.017437236629896,1.399679985649646,1.3139137976184174e-05,16.165423219284722,371.6161,396.6293,370.0047
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Green River,"coal extraction and processing - Northern Appalachia, WC, Underground",178.28084536736642,0.07855681340771495,0.165613219910602,0.09969002539034254,0.06242862221207147,0.06435638192029566,0.08824457595756058,0.0,311.5974,0.8075370870830207,1.3904983246726252,1.1857375567349584e-05,14.082346120044276,320.931,345.1082,319.6974
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Green River,"coal extraction and processing - Northern Appalachia, WC, Underground",192.57951741198335,0.21972389130600128,0.11570406189460336,0.09817586405876257,0.05438308216321981,0.06561416860197321,0.11393964404532794,0.0,355.9418,0.9666059714655861,1.394737386897463,1.2108321676830928e-05,15.903439056786796,365.8189,390.6873,364.2716
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Green River,"coal extraction and processing - Northern Appalachia, WC, Underground",155.1272335280246,0.15773050769877336,0.13612262594479083,0.11404157726235652,0.06575319913732079,0.07321667013869312,0.09940779470021874,0.0,306.8789,0.8140627734218734,1.3906603496118861,1.2276585208704127e-05,14.379305541889813,316.252,340.4633,314.9953
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Green River,"coal extraction and processing - Northern Appalachia, WC, Underground",168.70369008388116,0.12714634310479017,0.13757728722669657,0.09631646099882309,0.06326453854243011,0.06770936850874841,0.09529530413523013,0.0,312.7491,0.8221001530945627,1.3905110163217076,1.1977780929442202e-05,14.343016969042155,322.1437,346.3904,320.8755
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Green River,"coal extraction and processing - Northern Appalachia, WC, Underground",174.88983909639808,0.19598387107859777,0.10292101307699676,0.10989826315093619,0.07089897570426275,0.0625473138908604,0.09765313209743595,0.0,328.4795,0.8630165386158568,1.393692776813991,1.2431149734732024e-05,14.992805580158928,338.0192,362.441,336.6667
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Green River,"coal extraction and processing - Northern Appalachia, WC, Underground",159.05933455037533,0.10967846725732656,0.11097076770208691,0.10707741468741991,0.07492406290811816,0.0619582530687505,0.11981745452475942,0.0,316.4848,0.8818137161727262,1.391739070060176,1.2408546288360407e-05,14.81739813048979,326.0422,350.5164,324.6719
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Green River,"coal extraction and processing - Northern Appalachia, WC, Underground",167.89679358627544,0.14505612374000557,0.11652176480950005,0.10104991316320189,0.06805350254508707,0.05963137283481884,0.0796824936587517,0.0,305.1609,0.7692863510415813,1.389639689297748,1.1841882700638164e-05,13.951521959998626,314.4059,338.4442,313.229
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Green River,"coal extraction and processing - Northern Appalachia, WC, Underground",167.09114709929207,0.17841881766889314,0.0976425860809554,0.11943705299940802,0.06520394712657804,0.06459863800533489,0.09775920215416235,0.0,318.4975,0.838366574940554,1.3915734188037807,1.2168803297998464e-05,14.657045988072976,327.958,352.2798,326.6525
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Gulf,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Green River,"coal extraction and processing - Northern Appalachia, WC, Underground",159.7515969102855,0.1413635768092514,0.13022018197569038,0.10950126458750296,0.07182852112244602,0.06191963373059565,0.09041616805654858,0.0,304.4168,0.7911966363240928,1.3901810810298725,1.2117250362003748e-05,14.138917709627979,313.7189,337.8372,312.505
Electricity; at user; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Processing",170.37642463655564,0.1519133886247916,0.12990259339977392,0.09469731195445208,0.0762670187624414,0.0638493876676752,0.08934046702067827,0.0,299.9236,0.6940739689981767,1.3953145675182708,1.3669413160651275e-05,10.37551671980526,308.2822,331.4565,307.5208
Electricity; at user; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - East Texas,"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Permian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Processing",196.61770108141224,0.15224515987878703,0.15696954965841853,0.13122893250068388,0.056761849170612104,0.06735569239521838,0.11286798512052718,0.0,335.4346,0.8462855923825341,1.3984646990666902,1.3626349819887389e-05,11.768957872811312,343.9462,367.3783,343.0512
